DATE,Lot Code,Film Manufacturer,PO,Machine,Master Roll 1,Master Roll 2,Weight,Tested By,Lane,Pressure1,Pressure2,Pressure3,Pressure4,Pressure5,Pressure6,PressureAverage,PressureMIN,PressureMAX
2025-04-25,261629,TKT,261629,Machine 1,8A-3A,7A-3B,2.0 OZ,MAYRA A,4,1480.0,1603,1472.0,,,,1518.33,1472,1603
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,12,1283.0,1317,1442.0,,,,1347.33,1283,1442
2025-04-25,261629,TKT,261629,Machine 1,8A-3A,7A-3B,2.0 OZ,MAYRA A,12,1419.0,1496,1604.0,,,,1506.33,1419,1604
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,3,1330.0,1434,1321.0,,,,1361.67,1321,1434
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,4,1564.0,1600,1166.0,,,,1443.33,1166,1600
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,11,1299.0,1268,1486.0,,,,1351.0,1268,1486
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,6,1334.0,1509,1603.0,,,,1482.0,1334,1603
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,5,1478.0,1014,1387.0,,,,1293.0,1014,1478
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,8,1184.0,1405,1443.0,,,,1344.0,1184,1443
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,9,1338.0,1132,1224.0,,,,1231.33,1132,1338
2025-04-25,261629,TKT,261629,Machine 2,7A-3A,8A-2A,2.0 OZ,MAYRA A,10,1186.0,1067,1488.0,,,,1247.0,1067,1488
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,4,1258.0,1063,1068.0,,,,1129.67,1063,1258
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,9,1198.0,1062,1027.0,,,,1095.67,1027,1198
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,3,1124.0,1263,1154.0,,,,1180.33,1124,1263
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,2,1292.0,1272,1245.0,,,,1269.67,1245,1292
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,1,1202.0,1292,1159.0,,,,1217.67,1159,1292
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,12,1116.0,1493,1299.0,,,,1302.67,1116,1493
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,11,1449.0,1204,1592.0,,,,1415.0,1204,1592
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,10,1103.0,1234,1201.0,,,,1179.33,1103,1234
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,1,1258.0,1451,1319.0,,,,1342.67,1258,1451
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,8,1174.0,1116,1013.0,,,,1101.0,1013,1174
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,7,1115.0,1237,1096.0,,,,1149.33,1096,1237
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,6,1091.0,1119,1291.0,,,,1167.0,1091,1291
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,5,1272.0,1448,1216.0,,,,1312.0,1216,1448
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,4,1236.0,1158,1119.0,,,,1171.0,1119,1236
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,3,603.0,1391,1249.0,,,,1081.0,603,1391
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,2,1045.0,1423,1255.0,,,,1241.0,1045,1423
2025-04-24,202503,Hong Kong,271444,Machine 1,,89,2.0 OZ,MAYRA A,1,1197.0,1372,1399.0,,,,1322.67,1197,1399
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,6,1212.0,1257,1284.0,,,,1251.0,1212,1284
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,5,1172.0,1087,1250.0,,,,1169.67,1087,1250
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,4,1283.0,1501,1431.0,,,,1405.0,1283,1501
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,7,1164.0,1198,1275.0,,,,1212.33,1164,1275
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,5,1444.0,1208,1223.0,,,,1291.67,1208,1444
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,12,1200.0,1513,1090.0,,,,1267.67,1090,1513
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,11,1315.0,1200,1236.0,,,,1250.33,1200,1315
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,10,1193.0,1300,1008.0,,,,1167.0,1008,1300
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,9,1462.0,1129,1284.0,,,,1291.67,1129,1462
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,8,1476.0,1451,1111.0,,,,1346.0,1111,1476
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,7,1355.0,1095,1182.0,,,,1210.67,1095,1355
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,8,1201.0,1255,1486.0,,,,1314.0,1201,1486
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,6,1088.0,1334,1289.0,,,,1237.0,1088,1334
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,3,1193.0,1256,1231.0,,,,1226.67,1193,1256
2025-04-24,202503,Hong Kong,271444,Machine 1,,85,2.0 OZ,MAYRA A,2,1257.0,1597,1277.0,,,,1377.0,1257,1597
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,12,1236.0,1210,1309.0,,,,1251.67,1210,1309
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,11,1225.0,1283,1171.0,,,,1226.33,1171,1283
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,10,1168.0,1233,1151.0,,,,1184.0,1151,1233
2025-04-24,202503,Hong Kong,271444,Machine 2,,91,2.0 OZ,MAYRA A,9,1250.0,1072,1248.0,,,,1190.0,1072,1250
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,6,1477.0,1598,1395.0,,,,1490.0,1395,1598
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,2,1503.0,1460,1456.0,,,,1473.0,1456,1503
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,3,1588.0,1599,1498.0,,,,1561.67,1498,1599
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,4,1519.0,1598,1584.0,,,,1567.0,1519,1598
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,5,1603.0,1543,1589.0,,,,1578.33,1543,1603
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,11,1604.0,1538,1602.0,,,,1581.33,1538,1604
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,8,1602.0,1602,1580.0,,,,1594.67,1580,1602
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,9,1444.0,1565,1499.0,,,,1502.67,1444,1565
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,10,1602.0,1597,1556.0,,,,1585.0,1556,1602
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,11,1577.0,1597,1603.0,,,,1592.33,1577,1603
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,12,1602.0,1510,1602.0,,,,1571.33,1510,1602
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,1,1599.0,1596,1606.0,,,,1600.33,1596,1606
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,10,1559.0,1598,1602.0,,,,1586.33,1559,1602
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,9,1594.0,1575,1603.0,,,,1590.67,1575,1603
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,8,1600.0,1593,1465.0,,,,1552.67,1465,1600
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,7,1605.0,1217,1601.0,,,,1474.33,1217,1605
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,6,1591.0,1467,1560.0,,,,1539.33,1467,1591
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,5,1181.0,918,1601.0,,,,1233.33,918,1601
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,4,1548.0,1595,1470.0,,,,1537.67,1470,1595
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,3,1503.0,1537,1602.0,,,,1547.33,1503,1602
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,2,1482.0,1600,1598.0,,,,1560.0,1482,1600
2025-04-23,261630,TKT,261630,Machine 1,38A-1B,38A-3B,2.0 OZ,MAYRA A,1,1535.0,1538,1383.0,,,,1485.33,1383,1538
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,1,1344.0,1595,1402.0,,,,1447.0,1344,1595
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,12,1463.0,1199,1323.0,,,,1328.33,1199,1463
2025-04-23,261630,TKT,261630,Machine 2,28A-1A,27A-3B,2.0 OZ,MAYRA A,7,1452.0,1583,1222.0,,,,1419.0,1222,1583
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,2,1433.0,1457,1531.0,,,,1473.67,1433,1531
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,12,1478.0,1570,1420.0,,,,1489.33,1420,1570
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,10,1561.0,1599,969.0,,,,1376.33,969,1599
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,9,1597.0,1597,1603.0,,,,1599.0,1597,1603
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,8,1600.0,1589,1569.0,,,,1586.0,1569,1600
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,7,1603.0,1589,1602.0,,,,1598.0,1589,1603
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,6,1602.0,1557,1602.0,,,,1587.0,1557,1602
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,5,1600.0,1601,1597.0,,,,1599.33,1597,1601
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,4,1600.0,1602,1597.0,,,,1599.67,1597,1602
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,3,1269.0,1590,1598.0,,,,1485.67,1269,1598
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,2,1330.0,1023,952.0,,,,1101.67,952,1330
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,1,1537.0,1449,1476.0,,,,1487.33,1449,1537
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,11,1599.0,1592,1604.0,,,,1598.33,1592,1604
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,3,1553.0,1381,1390.0,,,,1441.33,1381,1553
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,10,1498.0,1458,1414.0,,,,1456.67,1414,1498
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,9,1400.0,1598,1418.0,,,,1472.0,1400,1598
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,8,1576.0,1449,1600.0,,,,1541.67,1449,1600
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,7,1364.0,1604,1509.0,,,,1492.33,1364,1604
2025-04-23,261630,TKT,261630,Machine 2,37A-3A,37A-2A,2.0 OZ,MAYRA A,12,1521.0,1539,1539.0,,,,1533.0,1521,1539
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,6,1494.0,1527,291.0,,,,1104.0,291,1527
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,5,1252.0,1550,1487.0,,,,1429.67,1252,1550
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,4,1398.0,1361,1481.0,,,,1413.33,1361,1481
2025-04-23,261630,TKT,261630,Machine 1,37A-1B,37A-1A,2.0 OZ,MAYRA A,11,1597.0,1486,1591.0,,,,1558.0,1486,1597
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,5,1480.0,1581,1579.0,,,,1546.67,1480,1581
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,2,1225.0,1400,310.0,,,,978.33,310,1400
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,3,1437.0,1307,1063.0,,,,1269.0,1063,1437
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,4,1540.0,919,1594.0,,,,1351.0,919,1594
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,10,1196.0,1423,1235.0,,,,1284.67,1196,1423
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,6,1602.0,1601,1602.0,,,,1601.67,1601,1602
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,7,1408.0,1297,1009.0,,,,1238.0,1009,1408
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,8,1513.0,1473,1604.0,,,,1530.0,1473,1604
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,9,713.0,1200,1581.0,,,,1164.67,713,1581
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,12,1554.0,1500,1435.0,,,,1496.33,1435,1554
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,1,1297.0,1080,1299.0,,,,1225.33,1080,1299
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,7,1553.0,1404,1601.0,,,,1519.33,1404,1601
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,11,1498.0,1149,1542.0,,,,1396.33,1149,1542
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,10,1549.0,1532,1591.0,,,,1557.33,1532,1591
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,9,1597.0,1362,1589.0,,,,1516.0,1362,1597
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,8,1604.0,1496,1193.0,,,,1431.0,1193,1604
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,6,1605.0,1418,1479.0,,,,1500.67,1418,1605
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,5,1191.0,1450,1487.0,,,,1376.0,1191,1487
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,4,1386.0,1602,1597.0,,,,1528.33,1386,1602
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,3,1593.0,1596,1485.0,,,,1558.0,1485,1596
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,2,1191.0,1197,1176.0,,,,1188.0,1176,1197
2025-04-22,261631,TKT,261631,Machine 1,15A-3B,44A-1B,2.0 OZ,MAYRA A,1,1333.0,1249,1296.0,,,,1292.67,1249,1333
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,12,1364.0,1486,1424.0,,,,1424.67,1364,1486
2025-04-22,261631,TKT,261631,Machine 2,14A-1B,14A-1A,2.0 OZ,MAYRA A,11,1600.0,1603,1604.0,,,,1602.33,1600,1604
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,1,1330.0,1276,1425.0,,,,1343.67,1276,1425
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,12,1007.0,1065,1236.0,,,,1102.67,1007,1236
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,1,1498.0,1604,1484.0,,,,1528.67,1484,1604
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,2,1499.0,1486,1470.0,,,,1485.0,1470,1499
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,11,1475.0,1433,1596.0,,,,1501.33,1433,1596
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,10,1452.0,1567,1582.0,,,,1533.67,1452,1582
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,9,1567.0,1451,1539.0,,,,1519.0,1451,1567
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,8,1601.0,1253,1462.0,,,,1438.67,1253,1601
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,7,1268.0,955,1516.0,,,,1246.33,955,1516
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,5,1606.0,1421,691.0,,,,1239.33,691,1606
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,4,1381.0,1482,1599.0,,,,1487.33,1381,1599
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,3,1604.0,1565,1514.0,,,,1561.0,1514,1604
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,2,1601.0,1606,1469.0,,,,1558.67,1469,1606
2025-04-22,261631,TKT,261631,Machine 2,16A-1A,15A-1B,2.0 OZ,MAYRA A,6,1604.0,1380,1380.0,,,,1454.67,1380,1604
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,12,1314.0,1174,1283.0,,,,1257.0,1174,1314
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,7,1245.0,1050,1231.0,,,,1175.33,1050,1245
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,11,1151.0,1516,1409.0,,,,1358.67,1151,1516
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,4,1412.0,1393,1273.0,,,,1359.33,1273,1412
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,5,1478.0,1523,1253.0,,,,1418.0,1253,1523
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,6,1201.0,1335,1456.0,,,,1330.67,1201,1456
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,3,1421.0,1077,1441.0,,,,1313.0,1077,1441
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,8,1098.0,1450,1525.0,,,,1357.67,1098,1525
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,9,1445.0,1471,1402.0,,,,1439.33,1402,1471
2025-04-22,261631,TKT,261631,Machine 1,44A-1A,15A-3A,2.0 OZ,MAYRA A,10,1399.0,1404,1318.0,,,,1373.67,1318,1404
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,1,987.0,1231,1472.0,,,,1230.0,987,1472
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,10,1414.0,1581,1400.0,,,,1465.0,1400,1581
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,9,1600.0,1554,1543.0,,,,1565.67,1543,1600
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,8,1349.0,1056,1597.0,,,,1334.0,1056,1597
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,7,1250.0,1388,1446.0,,,,1361.33,1250,1446
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,1,1314.0,1361,1022.0,,,,1232.33,1022,1361
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,6,1587.0,1370,1335.0,,,,1430.67,1335,1587
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,5,1600.0,1054,1482.0,,,,1378.67,1054,1600
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,4,1349.0,1578,1520.0,,,,1482.33,1349,1578
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,3,1443.0,1280,1598.0,,,,1440.33,1280,1598
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,2,1314.0,1431,956.0,,,,1233.67,956,1431
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,12,1109.0,1301,761.0,,,,1057.0,761,1301
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,12,1465.0,1216,898.0,,,,1193.0,898,1465
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,11,1418.0,1468,1301.0,,,,1395.67,1301,1468
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,10,1462.0,1361,1510.0,,,,1444.33,1361,1510
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,9,1366.0,1479,1212.0,,,,1352.33,1212,1479
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,8,1446.0,1315,1314.0,,,,1358.33,1314,1446
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,7,1273.0,1431,1406.0,,,,1370.0,1273,1431
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,6,1236.0,1430,1304.0,,,,1323.33,1236,1430
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,5,1425.0,997,1104.0,,,,1175.33,997,1425
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,4,1251.0,1172,1268.0,,,,1230.33,1172,1268
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,3,1252.0,903,1587.0,,,,1247.33,903,1587
2025-04-21,240610,Hong Kong,259598,Machine 1,40,35,2.0 OZ,MAYRA A,2,904.0,1251,1094.0,,,,1083.0,904,1251
2025-04-21,240610,Hong Kong,259598,Machine 2,39,38,2.0 OZ,MAYRA A,11,1201.0,1600,1470.0,,,,1423.67,1201,1600
2025-04-21,240610,Hong Kong,259598,Machine 1,33,32,2.0 OZ,MAYRA A,7,1313.0,1140,1265.0,,,,1239.33,1140,1313
2025-04-21,240610,Hong Kong,259598,Machine 1,33,32,2.0 OZ,MAYRA A,1,1133.0,1268,1116.0,,,,1172.33,1116,1268
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,2,1484.0,1145,1236.0,,,,1288.33,1145,1484
2025-04-21,240610,Hong Kong,259598,Machine 1,33,32,2.0 OZ,MAYRA A,2,1371.0,1441,1339.0,,,,1383.67,1339,1441
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,12,1288.0,1312,1331.0,,,,1310.33,1288,1331
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,11,1323.0,1319,1356.0,,,,1332.67,1319,1356
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,10,1285.0,1229,1022.0,,,,1178.67,1022,1285
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,9,1085.0,1277,1310.0,,,,1224.0,1085,1310
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,8,1050.0,1058,1156.0,,,,1088.0,1050,1156
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,6,1358.0,1387,1326.0,,,,1357.0,1326,1387
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,5,1232.0,1332,1245.0,,,,1269.67,1232,1332
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,4,1259.0,1143,1188.0,,,,1196.67,1143,1259
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,3,1203.0,1300,1318.0,,,,1273.67,1203,1318
2025-04-21,240610,Hong Kong,259598,Machine 2,31,37,2.0 OZ,MAYRA A,7,1346.0,1491,1292.0,,,,1376.33,1292,1491
